scrapedate,lastupdated,stateagency,facility,fac_city,fac_state,facilitytype,fac_inc_positive,fac_inc_active,fac_inc_recovered,fac_inc_deaths,fac_staff_positive,fac_staff_active,fac_staff_recovered,fac_staff_deaths,fac_inc_tested,fac_inc_pending,fac_inc_positivetests,fac_staff_vaccinated,fac_inc_vaccinated,sum_inc_population,sum_inc_population_bopmanaged,sum_inc_population_community,sum_staff_population,facility_bjs,fac_address,fac_zip,fac_facilitytype,sum_inc_pop,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_inc_pop_bopmanaged,sum_inc_pop_community,sum_staff_deaths,sum_staff_positive,sum_staff_pop,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linkTexast,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,bjs_fac_notes2,oldnew
10/23/2020,,BOP,BRYAN FPC,,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,BRYAN FPC,1100 URSULINE AVENUE,77803,,,17450,135,TRUE,,,2,2095,,in BJS (matched),Texas,4.46022E+20,,BRYAN FPC,1100 URSULINE AVENUE,BRYAN,Texas,77803,Females only,Minimum/low,None,Federal Bureau of Prisons,,910,No,,No,No,,,new
10/23/2020,,BOP,Bastrop FCI,bastrop,Texas,,19,7,TRUE,0,11,8,TRUE,0,,,,,,,,,,BASTROP FCI,1341 HIGHWAY 95 NORTH,78602,,,17450,135,TRUE,,,2,2095,,in BJS (matched),Texas,4.46012E+20,4.46012E+20,BASTROP FCI,1341 HIGHWAY 95 NORTH,BASTROP,Texas,78602,Males only,Minimum/low,None,Federal Bureau of Prisons,1215,,Yes,Bastrop-Camp,No,No,,,new
10/23/2020,,BOP,Beaumont Low FCI,beaumont,Texas,,478,1,TRUE,0,4,1,TRUE,0,,,,,,,,,,BEAUMONT LOW FCI,5560 KNAUTH RD,77705,,,17450,135,TRUE,,,2,2095,,in BJS (matched),Texas,4.46124E+20,,BEAUMONT LOW FCI,5560 KNAUTH RD,BEAMONT,Texas,77705,Males only,Minimum/low,None,Federal Bureau of Prisons,2000,,No,,No,No,Complex = Beaumont FCC,,new
10/23/2020,,BOP,Beaumont Medium FCI,beaumont,Texas,,125,1,TRUE,0,9,6,TRUE,0,,,,,,,,,,BEAUMONT MED FCI,5830 KNAUTH RD,77705,,,17450,135,TRUE,,,2,2095,,in BJS (matched),Texas,4.46124E+20,,BEAUMONT MED FCI,5830 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Medium,None,Federal Bureau of Prisons,1560,,No,,No,No,Complex = Beaumont FCC,,new
10/23/2020,,BOP,Beaumont USP,beaumont,Texas,,83,3,TRUE,0,11,3,TRUE,0,,,,,,,,,,BEAUMONT USP,6200 KNAUTH RD,77705,,,17450,135,TRUE,,,2,2095,,in BJS (matched),Texas,4.46124E+20,4.46124E+20,BEAUMONT USP,6200 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Maximum/close/high,None,Federal Bureau of Prisons,1479,,Yes,Beaumont USP-Camp,No,No,Complex = Beaumont FCC,,new
10/23/2020,,BOP,Big Spring (Flightline) CI,big spring,Texas,,6,6,0,0,,,,,,,,,,,,,,,"2001 RICKABAUGH DRIVE BIG SPRING, Texas 79720",79720,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,Big Spring CI,big spring,Texas,,169,31,TRUE,0,,,,,,,,,,,,,,,"1701 APRON DRIVE BIG SPRING, Texas 79720",79720,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,Big Spring FCI,big spring,Texas,,709,184,TRUE,1,6,6,0,0,,,,,,,,,,BIG SPRING FCI,1900 SIMLER AVENUE,79720,,,17450,135,TRUE,,,2,2095,,in BJS (matched),Texas,4.4611500000000003E+20,4.46115E+19,BIG SPRING FCI,1900 SIMLER AVENUE,BIG SPRING,Texas,79720,Males only,Minimum/low,None,Federal Bureau of Prisons,1608,,Yes,Big Spring-Camp,No,No,,,new
10/23/2020,,BOP,Bryan FPC,bryan,Texas,,3,0,TRUE,0,3,3,0,0,,,,,,,,,,BRYAN FPC,1100 URSULINE AVENUE,77803,,,17450,135,TRUE,,,2,2095,,in BJS (matched),Texas,4.46022E+20,,BRYAN FPC,1100 URSULINE AVENUE,BRYAN,Texas,77803,Females only,Minimum/low,None,Federal Bureau of Prisons,,910,No,,No,No,,,new
10/23/2020,,BOP,CARSWELL FMC,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,76127,,,17450,135,TRUE,,,2,2095,,in BJS (matched),Texas,4.4622099999999997E+20,4.4622099999999997E+20,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,FORT WORTH,Texas,76127,Females only,Administrative (e.g. Federal medical facilities),None,Federal Bureau of Prisons,,1397,Yes,Carswell-Camp,No,No,,Houses offenders requiring specialized medical or mental health care,new
10/23/2020,,BOP,"COUNTY REHABILITATION CENTER (TYLER, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"12137 & 12181 COUNTY RD 46 TYLER, Texas",75704,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,"CROSSPOINT SAN ANTONIO (SAN ANTONIO, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"605 Augusta St, San Antonio, Texas 78215",78215,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,Carswell FMC,fort worth,Texas,,520,5,TRUE,6,4,3,TRUE,0,,,,,,,,,,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,76127,,,17450,135,TRUE,,,2,2095,,in BJS (matched),Texas,4.4622099999999997E+20,4.4622099999999997E+20,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,FORT WORTH,Texas,76127,Females only,Administrative (e.g. Federal medical facilities),None,Federal Bureau of Prisons,,1397,Yes,Carswell-Camp,No,No,,Houses offenders requiring specialized medical or mental health care,new
10/23/2020,,BOP,County Rehabilitation Center (RRC),tyler,Texas,,14,0,TRUE,0,0,0,0,0,,,,,,,,,,,"12137 & 12181 COUNTY RD 46 TYLER, Texas",75704,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,"DISMAS CORPUS CHRISTI (CORPUS CHRISTI, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"1023 MESTINA STREET CORPUS CHRISTI, Texas",78401,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,"DISMAS DEL RIO (DEL RIO, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"1306 EAST GIBBS ST. DEL RIO, Texas",78840,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,"DISMAS LAREDO (LAREDO, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"6752 GILBERT ROAD LAREDO, Texas",78041,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,"DISMAS MIDLAND (MIDLAND, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"24 WEST INDUSTRIAL LOOP MIDLAND, Texas",79701,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,Dismas Laredo (RRC),laredo,Texas,,7,0,TRUE,0,0,0,0,0,,,,,,,,,,,"6752 GILBERT ROAD LAREDO, Texas",78041,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,FORT WORTH FMC,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"3150 HORTON ROAD FORT WORTH, Texas 76119",76119,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,Fort Worth FMC,fort worth,Texas,,611,2,TRUE,12,16,10,TRUE,0,,,,,,,,,,,"3150 HORTON ROAD FORT WORTH, Texas 76119",76119,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,Giles W. Dalby CI,post,Texas,,82,1,TRUE,2,,,,,,,,,,,,,,,"805 NORTH AVENUE F POST, Texas 79356",79356,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,Grand Prairie,grand prairie,Texas,,0,0,0,0,14,13,TRUE,0,,,,,,,,,,,"U.S. ARMED FORCES RESERVE COMPLEX // 346 MARINE FORCES DRIVE GRAND PRAIRIE, Texas 75051",75051,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,HOUSTON FDC,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"1200 TEXAS AVENUE HOUSTON, Texas  77002",77002,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,Houston FDC,houston,Texas,,18,1,TRUE,0,6,6,0,0,,,,,,,,,,,"1200 TEXAS AVENUE HOUSTON, Texas  77002",77002,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,LA TU FCI,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"8500 DONIPHAN ROAD ANTHONY, Texas 79821",79821,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,"LEIDEL SANCTION CENTER (HOUSTON, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"1819 Commerce Street Houston,Texas 77002",77002,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,La Tu FCI,anthony,Texas,,22,2,TRUE,0,20,12,TRUE,0,,,,,,,,,,,"8500 DONIPHAN ROAD ANTHONY, Texas 79821",79821,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,"MIDVALLEY HOUSE (EDINBURG, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"2520 S. Expressway 281 Edinburg,Texas 78539",78539,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,"REALITY HOUSE, GEO (BROWNSVILLE, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"5965 N. Expressway 77/83 Brownsville,Texas 78520",78520,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,Reeves I & II CI,pecos,Texas,,12,0,TRUE,0,,,,,,,,,,,,,,,"98 WEST COUNTY ROAD #204 PECOS, Texas 79772",79772,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,Reeves III CI,pecos,Texas,,17,4,TRUE,0,,,,,,,,,,,,,,,"100 COUNTY ROAD # 204 PECOS, Texas 79772",79772,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,SEAGOVILLE FCI,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,SEAGOVILLE FCI,2113 NORTH HWY 175,75159,,,17450,135,TRUE,,,2,2095,,in BJS (matched),Texas,4.46058E+20,4.46058E+20,SEAGOVILLE FCI,2113 NORTH HWY 175,SEAGOVILLE,Texas,75159,Males only,Minimum/low,None,Federal Bureau of Prisons,1799,,Yes,Seagoville-Camp||,No,No,,This facility has an administrative detention center.,new
10/23/2020,,BOP,Seagoville FCI,seagoville,Texas,,1296,8,TRUE,4,31,1,TRUE,0,,,,,,,,,,SEAGOVILLE FCI,2113 NORTH HWY 175,75159,,,17450,135,TRUE,,,2,2095,,in BJS (matched),Texas,4.46058E+20,4.46058E+20,SEAGOVILLE FCI,2113 NORTH HWY 175,SEAGOVILLE,Texas,75159,Males only,Minimum/low,None,Federal Bureau of Prisons,1799,,Yes,Seagoville-Camp||,No,No,,This facility has an administrative detention center.,new
10/23/2020,,BOP,South Central RO,grand prairie,Texas,,0,0,0,0,3,2,TRUE,0,,,,,,,,,,,"US ARMED FORCES RESERVE CMPL GRAND PRAIRIE, Texas 75051",75051,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,TEXARKA FCI,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"4001 LEOPARD DRIVE TEXARKANA, Texas 75501",75501,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,THREE RIVERS FCI,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,THREE RIVERS FCI,US HIGHWAY 72 WEST,78071,,,17450,135,TRUE,,,2,2095,,in BJS (matched),Texas,4.4615E+20,4.4615E+20,THREE RIVERS FCI,US HIGHWAY 72 WEST,THREE RIVERS,Texas,78071,Males only,Medium,None,Federal Bureau of Prisons,1158,,Yes,Three Rivers-Camp,No,No,,,new
10/23/2020,,BOP,Texarka FCI,texarka,Texas,,6,3,TRUE,0,9,6,TRUE,0,,,,,,,,,,,"4001 LEOPARD DRIVE TEXARKANA, Texas 75501",75501,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/23/2020,,BOP,Three Rivers FCI,three rivers,Texas,,247,0,TRUE,0,31,12,TRUE,0,,,,,,,,,,THREE RIVERS FCI,US HIGHWAY 72 WEST,78071,,,17450,135,TRUE,,,2,2095,,in BJS (matched),Texas,4.4615E+20,4.4615E+20,THREE RIVERS FCI,US HIGHWAY 72 WEST,THREE RIVERS,Texas,78071,Males only,Medium,None,Federal Bureau of Prisons,1158,,Yes,Three Rivers-Camp,No,No,,,new
10/23/2020,,BOP,"VOL. OF AMER. DALLAS, Texas (HUTCHINS, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"800 W WINTERGREEN ROAD HUTCHINS, Texas",75141,,,17450,135,TRUE,,,2,2095,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,"AVALON AUSTIN CORECIVIC (DEL VALLE, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"3154 East Hwy 71, Del Valle, Texas 78617",78617,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,BASTROP FCI,,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,BASTROP FCI,1341 HIGHWAY 95 NORTH,78602,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.46012E+20,4.46012E+20,BASTROP FCI,1341 HIGHWAY 95 NORTH,BASTROP,Texas,78602,Males only,Minimum/low,None,Federal Bureau of Prisons,1215,,Yes,Bastrop-Camp,No,No,,,new
10/24/2020,,BOP,BEAUMONT LOW FCI,,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,BEAUMONT LOW FCI,5560 KNAUTH RD,77705,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.46124E+20,,BEAUMONT LOW FCI,5560 KNAUTH RD,BEAMONT,Texas,77705,Males only,Minimum/low,None,Federal Bureau of Prisons,2000,,No,,No,No,Complex = Beaumont FCC,,new
10/24/2020,,BOP,BEAUMONT MEDIUM FCI,,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,BEAUMONT MED FCI,5830 KNAUTH RD,77705,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.46124E+20,,BEAUMONT MED FCI,5830 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Medium,None,Federal Bureau of Prisons,1560,,No,,No,No,Complex = Beaumont FCC,,new
10/24/2020,,BOP,BEAUMONT USP,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,BEAUMONT USP,6200 KNAUTH RD,77705,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.46124E+20,4.46124E+20,BEAUMONT USP,6200 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Maximum/close/high,None,Federal Bureau of Prisons,1479,,Yes,Beaumont USP-Camp,No,No,Complex = Beaumont FCC,,new
10/24/2020,,BOP,BIG SPRING FCI,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,BIG SPRING FCI,1900 SIMLER AVENUE,79720,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.4611500000000003E+20,4.46115E+19,BIG SPRING FCI,1900 SIMLER AVENUE,BIG SPRING,Texas,79720,Males only,Minimum/low,None,Federal Bureau of Prisons,1608,,Yes,Big Spring-Camp,No,No,,,new
10/24/2020,,BOP,BRYAN FPC,,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,BRYAN FPC,1100 URSULINE AVENUE,77803,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.46022E+20,,BRYAN FPC,1100 URSULINE AVENUE,BRYAN,Texas,77803,Females only,Minimum/low,None,Federal Bureau of Prisons,,910,No,,No,No,,,new
10/24/2020,,BOP,Bastrop FCI,bastrop,Texas,,44,32,TRUE,0,12,9,TRUE,0,,,,,,,,,,BASTROP FCI,1341 HIGHWAY 95 NORTH,78602,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.46012E+20,4.46012E+20,BASTROP FCI,1341 HIGHWAY 95 NORTH,BASTROP,Texas,78602,Males only,Minimum/low,None,Federal Bureau of Prisons,1215,,Yes,Bastrop-Camp,No,No,,,new
10/24/2020,,BOP,Beaumont Low FCI,beaumont,Texas,,482,5,TRUE,0,4,1,TRUE,0,,,,,,,,,,BEAUMONT LOW FCI,5560 KNAUTH RD,77705,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.46124E+20,,BEAUMONT LOW FCI,5560 KNAUTH RD,BEAMONT,Texas,77705,Males only,Minimum/low,None,Federal Bureau of Prisons,2000,,No,,No,No,Complex = Beaumont FCC,,new
10/24/2020,,BOP,Beaumont Medium FCI,beaumont,Texas,,125,1,TRUE,0,9,6,TRUE,0,,,,,,,,,,BEAUMONT MED FCI,5830 KNAUTH RD,77705,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.46124E+20,,BEAUMONT MED FCI,5830 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Medium,None,Federal Bureau of Prisons,1560,,No,,No,No,Complex = Beaumont FCC,,new
10/24/2020,,BOP,Beaumont USP,beaumont,Texas,,83,3,TRUE,0,11,3,TRUE,0,,,,,,,,,,BEAUMONT USP,6200 KNAUTH RD,77705,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.46124E+20,4.46124E+20,BEAUMONT USP,6200 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Maximum/close/high,None,Federal Bureau of Prisons,1479,,Yes,Beaumont USP-Camp,No,No,Complex = Beaumont FCC,,new
10/24/2020,,BOP,Big Spring (Flightline) CI,big spring,Texas,,6,6,0,0,,,,,,,,,,,,,,,"2001 RICKABAUGH DRIVE BIG SPRING, Texas 79720",79720,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,Big Spring CI,big spring,Texas,,169,28,TRUE,0,,,,,,,,,,,,,,,"1701 APRON DRIVE BIG SPRING, Texas 79720",79720,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,Big Spring FCI,big spring,Texas,,722,197,TRUE,2,6,6,0,0,,,,,,,,,,BIG SPRING FCI,1900 SIMLER AVENUE,79720,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.4611500000000003E+20,4.46115E+19,BIG SPRING FCI,1900 SIMLER AVENUE,BIG SPRING,Texas,79720,Males only,Minimum/low,None,Federal Bureau of Prisons,1608,,Yes,Big Spring-Camp,No,No,,,new
10/24/2020,,BOP,Bryan FPC,bryan,Texas,,3,0,TRUE,0,3,3,0,0,,,,,,,,,,BRYAN FPC,1100 URSULINE AVENUE,77803,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.46022E+20,,BRYAN FPC,1100 URSULINE AVENUE,BRYAN,Texas,77803,Females only,Minimum/low,None,Federal Bureau of Prisons,,910,No,,No,No,,,new
10/24/2020,,BOP,CARSWELL FMC,,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,76127,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.4622099999999997E+20,4.4622099999999997E+20,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,FORT WORTH,Texas,76127,Females only,Administrative (e.g. Federal medical facilities),None,Federal Bureau of Prisons,,1397,Yes,Carswell-Camp,No,No,,Houses offenders requiring specialized medical or mental health care,new
10/24/2020,,BOP,"COUNTY REHABILITATION CENTER (TYLER, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"12137 & 12181 COUNTY RD 46 TYLER, Texas",75704,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,"CROSSPOINT SAN ANTONIO (SAN ANTONIO, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"605 Augusta St, San Antonio, Texas 78215",78215,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,Carswell FMC,fort worth,Texas,,519,5,TRUE,6,4,3,TRUE,0,,,,,,,,,,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,76127,,,17590,136,TRUE,,,2,2116,,in BJS (matched),Texas,4.4622099999999997E+20,4.4622099999999997E+20,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,FORT WORTH,Texas,76127,Females only,Administrative (e.g. Federal medical facilities),None,Federal Bureau of Prisons,,1397,Yes,Carswell-Camp,No,No,,Houses offenders requiring specialized medical or mental health care,new
10/24/2020,,BOP,County Rehabilitation Center (RRC),tyler,Texas,,14,0,TRUE,0,0,0,0,0,,,,,,,,,,,"12137 & 12181 COUNTY RD 46 TYLER, Texas",75704,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,"DISMAS CORPUS CHRISTI (CORPUS CHRISTI, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"1023 MESTINA STREET CORPUS CHRISTI, Texas",78401,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,"DISMAS DEL RIO (DEL RIO, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"1306 EAST GIBBS ST. DEL RIO, Texas",78840,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,"DISMAS LAREDO (LAREDO, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"6752 GILBERT ROAD LAREDO, Texas",78041,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,"DISMAS MIDLAND (MIDLAND, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"24 WEST INDUSTRIAL LOOP MIDLAND, Texas",79701,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,Dismas Laredo (RRC),laredo,Texas,,7,0,TRUE,0,0,0,0,0,,,,,,,,,,,"6752 GILBERT ROAD LAREDO, Texas",78041,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,FORT WORTH FMC,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"3150 HORTON ROAD FORT WORTH, Texas 76119",76119,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,Fort Worth FMC,fort worth,Texas,,612,3,TRUE,12,16,10,TRUE,0,,,,,,,,,,,"3150 HORTON ROAD FORT WORTH, Texas 76119",76119,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,Giles W. Dalby CI,post,Texas,,85,4,TRUE,2,,,,,,,,,,,,,,,"805 NORTH AVENUE F POST, Texas 79356",79356,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,Grand Prairie,grand prairie,Texas,,0,0,0,0,14,13,TRUE,0,,,,,,,,,,,"U.S. ARMED FORCES RESERVE COMPLEX // 346 MARINE FORCES DRIVE GRAND PRAIRIE, Texas 75051",75051,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,HOUSTON FDC,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"1200 TEXAS AVENUE HOUSTON, Texas  77002",77002,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,Houston FDC,houston,Texas,,18,1,TRUE,0,6,6,0,0,,,,,,,,,,,"1200 TEXAS AVENUE HOUSTON, Texas  77002",77002,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,LA TU FCI,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"8500 DONIPHAN ROAD ANTHONY, Texas 79821",79821,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,"LEIDEL SANCTION CENTER (HOUSTON, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"1819 Commerce Street Houston,Texas 77002",77002,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,La Tu FCI,anthony,Texas,,22,2,TRUE,0,20,12,TRUE,0,,,,,,,,,,,"8500 DONIPHAN ROAD ANTHONY, Texas 79821",79821,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
10/24/2020,,BOP,"MIDVALLEY HOUSE (EDINBURG, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"2520 S. Expressway 281 Edinburg,Texas 78539",78539,,,17590,136,TRUE,,,2,2116,,not in BJS,,,,,,,,,,,,,,,,,,,,,new
